9471,"Analityk rynku",1988-03-03,3380.96,1988-04-16,1434}
9472,"Przedstawiciel medyczny",1983-02-08,5780.24,1983-06-01,4161}
9473,"Specjalista ds. dostaw",1974-05-18,8098.99,1974-06-06,1032}
9474,"Dyrektor ds. Finansowych",2011-07-01,1936.2,2011-09-12,868}
9475,"Specjalista ds. planowania produkcji",1981-08-17,10918.11,1981-10-09,1558}
9476,"Koordynator robót budowlanych",1996-05-25,8846.22,1996-08-23,4105}
9477,"Specjalista ds. badań i rozwoju",2017-08-26,4678.44,2017-12-24,4388}
9478,"Prezenter",2006-01-08,5490.2,2006-02-09,538}
9479,"Przedstawiciel medyczny",1995-07-21,9459.05,1995-10-04,4942}
9480,"Kurator sądowy",1992-07-02,1870.39,1992-07-17,1851}
9481,"Technolog",2015-08-11,5665.81,2015-09-25,4160}
9482,"Doradca techniczno-handlowy",1970-10-26,1934.19,1971-01-05,3900}
9483,"Specjalista ds. reklamacji",2003-02-09,8101.59,2003-05-21,3632}
9484,"Inżynier Budowy",1995-10-18,4526.47,1995-11-12,2347}
9485,"Rzeczoznawca",1972-02-21,2380.3,1972-03-03,3791}
9486,"Architekt wnętrz / krajobrazu",2011-05-26,8553.63,2011-08-01,3176}
9487,"Specjalista ds. transportu",2002-07-01,7983.45,2002-07-04,1880}
9488,"Doradca zawodowy",1983-07-17,2193.44,1983-11-13,2010}
9489,"Kierownik punktu sprzedaży",1988-03-03,2667.05,1988-05-11,1209}
9490,"Telemarketer",2009-08-21,6618.98,2009-11-29,2791}
9491,"Specjalista ds. marketingu",1994-03-24,10807.06,1994-07-14,1882}
9492,"Project Manager",1975-06-12,7167.59,1975-08-26,2426}
9493,"Administrator danych osobowych",1991-11-04,3228.19,1991-12-11,1029}
9494,"Dziennikarz",1987-01-15,6311.86,1987-01-28,2325}
9495,"Kosztorysant",2000-09-18,2126.93,2000-09-29,4596}
9496,"Programista PLC",1976-10-22,11018.59,1977-02-17,1994}
9497,"Specjalista ds. obsługi klienta",1983-07-14,10314.48,1983-10-04,2769}
9498,"Specjalista ds. turystyki",1972-03-11,11195.8,1972-05-14,1630}
9499,"Inżynier utrzymania ruchu",1978-12-04,10693.57,1979-03-19,3006}
9500,"Doradca finansowy",1979-07-05,5941.07,1979-10-29,926}
9501,"Doradca techniczno-handlowy",2014-04-06,11096.36,2014-04-14,902}
9502,"Ekonomista",1976-07-15,6097.31,1976-08-30,1728}
9503,"Dziennikarz",2013-06-12,2180.55,2013-07-15,2574}
9504,"Konstruktor",2004-04-16,5312.26,2004-08-09,1116}
9505,"Architekt budownictwa",1996-08-17,2447.73,1996-11-25,2288}
9506,"Konstruktor",1981-05-20,10089.22,1981-05-23,1521}
9507,"Specjalista ds. badań i rozwoju",1981-03-05,8667.35,1981-03-25,4909}
9508,"Administrator danych osobowych",1994-05-27,1597.22,1994-06-09,4259}
9509,"Przedstawiciel handlowy",1981-03-13,2997.96,1981-06-19,2574}
9510,"Office Manager",1990-12-20,5903.93,1991-02-13,1120}
9511,"Dyrektor ds.Administracyjnych",2006-05-27,5345.6,2006-06-28,378}
9512,"Technolog",2011-03-16,9933.63,2011-04-15,2902}
9513,"Specjalista ds. zakupów",1977-06-12,9966.28,1977-08-03,2252}
9514,"Pilot wycieczek",1994-08-05,4754.26,1994-09-22,637}
9515,"Projektant wzornictwa",2016-02-25,9119.34,2016-05-31,4220}
9516,"Specjalista ds. transportu",1987-04-13,6872.86,1987-06-23,1903}
9517,"Automatyk",2012-03-27,4079.63,2012-04-29,376}
9518,"Automatyk",1983-10-25,4251.55,1983-11-15,4497}
9519,"Projektant IT",1977-11-07,6859.42,1978-01-05,265}
9520,"Specjalista ds. obsługi klienta",2016-09-16,2776.98,2016-10-27,1750}
9521,"Fakturzystka",1989-06-28,5632.05,1989-08-15,4399}
9522,"Administrator",1978-04-05,5753.92,1978-06-12,3138}
9523,"Prawnik",1986-04-28,9363.18,1986-05-28,1582}
9524,"Doradca finansowy",1997-07-06,7969.69,1997-08-28,3510}
9525,"Kurator sądowy",2003-08-25,3485.12,2003-12-06,3159}
9526,"Przedstawiciel handlowy",2000-01-23,7217.52,2000-03-08,3031}
9527,"Architekt budownictwa",1987-06-13,8989.91,1987-08-15,2388}
9528,"Inżynier Środowiska",2017-06-09,10804.4,2017-09-30,3642}
9529,"Konsultant ds. Wdrożeń",1987-02-01,11163.13,1987-05-13,4982}
9530,"Dyrektor ds. Finansowych",1993-04-25,6070.49,1993-08-14,3744}
9531,"Fakturzystka",2003-12-23,10747.58,2003-12-31,4992}
9532,"Kierownik Magazynu",1995-06-21,6137.05,1995-09-06,1967}
9533,"Specjalista ds. ochrony środowiska",2014-09-09,2910.2,2014-11-04,2161}
9534,"Doradca techniczno-handlowy",1982-12-08,2998.66,1983-02-17,2718}
9535,"Konstruktor",2007-07-19,6547.22,2007-09-26,1771}
9536,"Notariusz",2005-11-26,6342.07,2005-12-24,3073}
9537,"Fakturzystka",1974-09-11,5974.26,1974-11-09,1558}
9538,"Architekt wnętrz / krajobrazu",1992-07-13,1511.95,1992-08-23,1116}
9539,"Doradca zawodowy",2005-08-27,8202.56,2005-09-08,2870}
9540,"Specjalista ds. ochrony środowiska",1994-11-28,10736.22,1994-12-29,4332}
9541,"Specjalista ds. funduszy unijnych",1992-04-27,8359.49,1992-05-21,2209}
9542,"Geodeta",2011-07-07,6364.36,2011-09-15,192}
9543,"Inżynier utrzymania ruchu",1977-12-06,5194.19,1978-01-22,2130}
9544,"Dyrektor ds.Administracyjnych",1997-11-20,8565.08,1998-01-01,1125}
9545,"Specjalista ds. zakupów",1989-05-23,10803.74,1989-08-25,3585}
9546,"Handlowiec",1990-03-09,10502.72,1990-04-15,1591}
9547,"Kierownik Magazynu",2013-07-06,2335.45,2013-08-30,1432}
9548,"Dietetyk",1999-03-14,11134.79,1999-05-19,3518}
9549,"Copywriter",1970-10-26,9360.47,1970-11-26,711}
9550,"Kierownik punktu sprzedaży",1985-03-07,7218.52,1985-07-02,4163}
9551,"Spedytor",1982-07-18,8342.31,1982-10-05,3457}
9552,"Webmaster",1972-04-24,8818.36,1972-05-25,3066}
9553,"Specjalista ds. reklamacji",1991-11-06,2503.79,1991-12-24,2189}
9554,"Agent celny",2011-07-10,4674.33,2011-07-26,449}
9555,"Automatyk",2017-08-15,7574.84,2017-12-08,1925}
9556,"Projektant konstrukcji budowlanych",1978-05-14,4498.09,1978-06-27,2072}
9557,"Pilot wycieczek",2013-01-23,5558.74,2013-05-04,3864}
9558,"Doradca zawodowy",2006-11-04,1800.82,2007-01-10,4728}
9559,"Inżynier ds. Wdrażania Produkcji",1996-05-07,10451.54,1996-06-20,3231}
9560,"Asystentka zarządu",1983-09-04,4033.04,1983-09-26,2016}
9561,"Przedstawiciel medyczny",2007-08-15,7978.51,2007-08-23,3393}
9562,"Lekarz",1992-07-19,10018.75,1992-08-13,4212}
9563,"Administrator",1977-11-20,11218.97,1977-12-24,1517}
9564,"Specjalista ds. planowania produkcji",2006-03-06,8462.41,2006-04-16,1214}
9565,"Prezenter",2009-12-15,7606.98,2010-02-15,3002}
9566,"Office Manager",1975-11-05,2757.75,1976-02-23,4063}
9567,"Dyrektor ds.Administracyjnych",1998-08-28,8575.35,1998-10-29,2388}
9568,"Dietetyk",1982-04-03,7261.46,1982-05-20,2684}
9569,"Dyrektor ds. Sprzedaży",2000-11-16,6044.32,2001-02-26,2996}
9570,"Przedstawiciel handlowy",1994-01-04,10462.14,1994-03-09,2248}
9571,"Koordynator robót budowlanych",2017-03-10,11232.82,2017-04-04,3733}
9572,"Recepcjonistka",1991-07-14,2359.34,1991-10-04,3297}
9573,"Specjalista ds. transportu",1999-03-24,2424.4,1999-07-13,3853}
9574,"Projektant konstrukcji budowlanych",1982-02-01,4935.28,1982-05-18,2195}
9575,"Inżynier utrzymania ruchu",1984-11-06,7408.95,1985-01-22,3659}
9576,"Kierownik Magazynu",2010-12-08,6170.62,2011-04-07,1329}
9577,"Pełnomocnik ds. Jakości",2000-12-04,1731.43,2001-02-19,4829}
9578,"Technolog",1972-05-27,11026.41,1972-07-24,2013}
9579,"Specjalista ds. turystyki",2004-11-26,4948.27,2005-01-27,2739}
9580,"Specjalista ds. marketingu",2011-02-22,9298.96,2011-03-16,4042}
9581,"Specjalista ds. funduszy unijnych",1971-02-18,10985.65,1971-04-15,4664}
9582,"Dziennikarz",1981-07-27,4017.53,1981-09-14,1572}
9583,"Office Manager",1999-01-09,9489.03,1999-02-08,2047}
9584,"Doradca techniczno-handlowy",1989-03-24,7120.27,1989-05-17,3270}
9585,"Specjalista ds. funduszy unijnych",1975-04-13,8705.59,1975-06-25,4397}
9586,"Specjalista ds. zakupów",1992-04-18,10124.95,1992-05-06,2983}
9587,"Specjalista ds. planowania produkcji",1985-02-21,2321.05,1985-03-04,1639}
9588,"Specjalista ds. marketingu",1995-01-24,7937.56,1995-04-17,3815}
9589,"Księgowa",2015-06-05,3532.86,2015-06-06,338}
9590,"Lektor",2017-10-07,5852.27,2017-12-29,891}
9591,"Kosztorysant",2007-10-20,6926.21,2007-10-26,2772}
9592,"Inżynier utrzymania ruchu",1998-11-22,4397.44,1999-01-04,3473}
9593,"Konstruktor",2008-11-06,2910.98,2009-01-08,2080}
9594,"Rzeczoznawca",1999-03-11,5030.78,1999-03-19,4750}
9595,"Specjalista ds. turystyki",1993-05-28,6294.9,1993-08-02,4338}
9596,"Telemarketer",2007-03-08,8837.9,2007-03-20,4025}
9597,"Administrator",2013-03-28,11443.91,2013-07-24,1610}
9598,"Kurator sądowy",1985-02-03,2450.88,1985-05-01,2597}
9599,"Agenta nieruchomości",1982-03-15,2424.57,1982-04-21,849}
9600,"Inżynier utrzymania ruchu",2011-03-25,5139.36,2011-06-29,3470}
9601,"Copywriter",1989-09-04,10499.77,1989-09-21,2456}
9602,"Architekt budownictwa",1996-08-01,9903.4,1996-11-10,894}
9603,"Administrator",1997-06-23,9563.85,1997-09-10,2728}
9604,"Automatyk",1982-07-26,9128.45,1982-09-15,1676}
9605,"Księgowa",1996-09-10,2748.52,1996-11-09,1318}
9606,"Projektant konstrukcji budowlanych",1981-10-15,2373.62,1982-01-25,4987}
9607,"Administrator",2006-05-11,6008.71,2006-06-25,2506}
9608,"Doradca techniczno-handlowy",1982-01-02,8695.98,1982-01-29,861}
9609,"Prezenter",1989-10-19,4502.91,1990-01-23,1471}
9610,"Analityk rynku",2014-10-17,8058.25,2014-12-07,178}
9611,"Product Manager",1971-12-24,8217.61,1972-02-12,4373}
9612,"Lektor",1988-05-09,5775.72,1988-07-19,1208}
9613,"Spedytor",1993-11-20,11426.81,1993-12-31,2451}
9614,"Pracownik socjalny",1983-09-22,8836.56,1983-11-22,3230}
9615,"Specjalista ds. transportu",1972-07-07,10096.34,1972-08-10,318}
9616,"Adwokat",2017-01-16,4128.26,2017-02-09,3313}
9617,"Automatyk",2001-11-21,9213.41,2001-12-15,3433}
9618,"Programista",1980-04-22,5932.16,1980-06-08,2354}
9619,"Laborant",2016-12-03,11277.6,2017-01-22,1715}
9620,"Dyrektor ds. Rozwoju",2011-01-23,6245.96,2011-04-10,4485}
9621,"Rzeczoznawca",1990-07-15,3917.52,1990-08-08,1767}
9622,"Specjalista ds. ochrony środowiska",1998-12-15,8473.77,1999-01-26,1156}
9623,"Adwokat",1984-10-04,4763.61,1984-10-20,4932}
9624,"Przedstawiciel medyczny",2009-03-27,2585.07,2009-07-13,1307}
9625,"Architekt budownictwa",2017-08-04,11188.66,2017-08-11,2906}
9626,"Prezenter",1991-09-22,8263.5,1992-01-14,4117}
9627,"Specjalista ds. planowania produkcji",1982-07-14,10842.85,1982-07-18,2347}
9628,"Dyrektor ds.Administracyjnych",2012-01-22,4290.19,2012-04-05,2116}
9629,"Pracownik socjalny",1973-02-09,2133.62,1973-04-02,2233}
9630,"Inżynier ds. Wdrażania Produkcji",1975-03-05,7446.79,1975-06-14,662}
9631,"Doradca finansowy",1987-11-05,8005.57,1987-11-06,2838}
9632,"Kierownik Magazynu",1975-12-14,4155.72,1976-04-07,2047}
9633,"Specjalista ds. funduszy unijnych",2002-08-19,10268.59,2002-09-11,2963}
9634,"Dyrektor ds. Sprzedaży",1996-12-15,5945.62,1997-03-15,4859}
9635,"Specjalista ds. reklamacji",1974-07-21,6818.97,1974-09-02,1241}
9636,"Dyrektor ds. Personalnych",2011-01-15,7831.53,2011-05-04,121}
9637,"Koordynator sprzedaży",2012-09-11,6858.19,2012-12-01,4518}
9638,"Project Manager",1986-09-28,5725.57,1987-01-01,720}
9639,"Farmaceuta",1992-12-22,1879.51,1993-02-28,3335}
9640,"Analityk rynku",2004-04-21,4122.08,2004-05-15,2648}
9641,"Pracownik socjalny",2017-04-24,8632.38,2017-07-29,2293}
9642,"Specjalista ds. PR",1985-11-20,6970.84,1986-02-12,1609}
9643,"Telemarketer",2005-10-26,6388.88,2006-02-12,1624}
9644,"Koordynator sprzedaży",1990-01-26,10373.18,1990-05-18,356}
9645,"Project Manager",2001-10-07,10136.72,2001-11-23,2146}
9646,"Kosztorysant",1972-07-07,7557.62,1972-07-19,3853}
9647,"Projektant IT",2014-08-10,5319.73,2014-11-05,1031}
9648,"Project Manager",1986-03-24,9718.94,1986-05-30,4474}
9649,"Architekt budownictwa",1984-01-01,5940.17,1984-04-30,4663}
9650,"Spedytor",2004-06-18,6772.23,2004-08-17,663}
9651,"Adwokat",1978-11-25,2482.55,1979-01-09,2086}
9652,"Koordynator robót budowlanych",2006-04-28,3518.78,2006-06-14,4758}
9653,"Inżynier Budowy",2014-09-18,8264.67,2014-11-19,1748}
9654,"Prezenter",2008-04-08,8268.61,2008-07-25,2007}
9655,"Pracownik biurowy",2003-03-11,9782.28,2003-07-08,618}
9656,"Pracownik biurowy",2014-07-27,11351.26,2014-08-31,1711}
9657,"Dyrektor ds. Rozwoju",2014-02-10,7784.31,2014-06-06,3264}
9658,"Specjalista ds. turystyki",1984-01-16,2927.6,1984-02-02,2144}
9659,"Asystentka zarządu",1973-01-11,7583.73,1973-03-28,1953}
9660,"Projektant wzornictwa",2013-09-09,1714.77,2013-12-04,2423}
9661,"Specjalista ds. inwestycji",1997-12-09,5679.89,1997-12-12,2693}
9662,"Programista PLC",1989-05-20,11365.76,1989-08-20,2084}
9663,"Projektant IT",1992-12-16,2686.93,1993-03-18,3940}
9664,"Handlowiec",2016-02-28,7480.58,2016-03-04,4400}
9665,"Geodeta",2002-12-20,4225.61,2003-01-17,1748}
9666,"Konsultant ds. Wdrożeń",2007-12-16,7533.25,2008-04-11,428}
9667,"Trener",1975-11-01,7966.13,1975-11-08,4426}
9668,"Prezenter",2007-12-07,2048.84,2007-12-13,2444}
9669,"Kosztorysant",1979-08-06,5780.57,1979-11-29,3406}
9670,"Specjalista ds. windykacji",1979-09-25,6318.94,1979-12-14,2410}
9671,"Adwokat",2002-08-21,1945.15,2002-12-01,1124}
9672,"Asystentka zarządu",2009-07-01,10198.79,2009-10-06,4755}
9673,"Farmaceuta",2016-07-06,10486.52,2016-10-13,3732}
9674,"Inżynier Środowiska",1992-04-20,9495.83,1992-07-26,567}
9675,"Kierownik Magazynu",1990-11-04,9722.81,1991-02-13,715}
9676,"Tłumacz",1995-05-22,4277.39,1995-08-01,2084}
9677,"Specjalista ds. dostaw",2008-02-07,5267.02,2008-03-06,1042}
9678,"Specjalista ds. windykacji",1974-12-10,2814.14,1975-03-27,4271}
9679,"Lektor",1990-08-21,3421.86,1990-09-17,1037}
9680,"Specjalista ds. turystyki",1989-05-20,9252.42,1989-09-12,2856}
9681,"Urzędnik państwowy",1984-11-06,2517.2,1985-02-15,4277}
9682,"Specjalista ds. PR",1995-11-22,1679.84,1996-03-08,529}
9683,"Pedagog",2009-03-18,7508.0,2009-06-05,710}
9684,"Doradca techniczno-handlowy",1992-10-14,9347.82,1993-01-07,3111}
9685,"Specjalista ds. BHP",1971-04-09,2931.4,1971-07-05,187}
9686,"Urzędnik państwowy",1995-10-27,1621.26,1995-11-24,120}
9687,"Dyrektor ds.Administracyjnych",1995-07-05,9288.73,1995-09-14,3439}
9688,"Rzeczoznawca",2007-05-06,11266.36,2007-07-31,2375}
9689,"Asystentka zarządu",1997-03-04,9741.09,1997-05-07,4804}
9690,"Adwokat",2017-05-05,4594.7,2017-05-16,1602}
9691,"Spedytor",2008-11-14,10315.6,2009-02-08,828}
9692,"Specjalista ds. reklamacji",2009-07-21,9954.65,2009-09-20,3874}
9693,"Specjalista ds. transportu",2002-01-12,9276.92,2002-03-18,1800}
9694,"Inżynier ds. Wdrażania Produkcji",2007-04-27,7663.6,2007-04-28,4352}
9695,"Lekarz",1978-06-09,5567.19,1978-08-30,105}
9696,"Farmaceuta",2017-03-09,3544.79,2017-05-21,4452}
9697,"Ekonomista",1985-06-24,7646.94,1985-06-29,4773}
9698,"Administrator",1974-12-06,8472.79,1975-04-05,2489}
9699,"Programista baz danych",2013-01-10,7270.58,2013-04-25,4373}
9700,"Dyrektor ds. Finansowych",2003-01-03,7670.44,2003-02-12,4658}
9701,"Dyrektor ds. Logistyki",1974-05-28,9282.67,1974-08-30,4007}
9702,"Inżynier Budowy",2003-12-01,3029.05,2004-02-17,1671}
9703,"Specjalista ds. funduszy unijnych",2016-11-21,2950.88,2016-11-28,4440}
9704,"Fakturzystka",1978-03-11,11269.27,1978-03-31,1884}
9705,"Specjalista ds. dostaw",1997-09-07,9326.09,1997-12-25,1161}
9706,"Programista baz danych",2000-12-12,5374.44,2001-04-09,126}
9707,"Inżynier Środowiska",1971-04-19,1923.39,1971-05-26,3198}
9708,"Rzeczoznawca",2017-05-05,7437.91,2017-05-11,2453}
9709,"Programista baz danych",1976-11-28,7576.7,1977-03-17,352}
9710,"Dyrektor ds. Rozwoju",1971-12-28,3857.1,1972-04-24,2503}
9711,"Specjalista ds. badań i rozwoju",1977-07-08,6723.03,1977-09-18,3839}
9712,"Office Manager",2006-11-09,6470.9,2006-11-19,3529}
9713,"Lektor",2014-07-17,4287.16,2014-08-06,1759}
9714,"Kierownik punktu sprzedaży",1982-03-10,2167.76,1982-04-29,1295}
9715,"Prawnik",1995-11-10,6964.8,1995-11-29,4625}
9716,"Prawnik",1982-12-22,10032.72,1983-01-09,1578}
9717,"Dyrektor ds. Rozwoju",1970-02-12,5767.26,1970-05-18,3911}
9718,"Pracownik socjalny",1971-02-19,7283.5,1971-04-22,1279}
9719,"Geodeta",1989-05-27,5560.36,1989-08-18,3774}
9720,"Pilot wycieczek",1970-06-20,5863.29,1970-10-02,4174}
9721,"Webmaster",1991-10-26,6738.96,1992-01-23,371}
9722,"Inżynier Budowy",2010-12-08,2563.18,2011-01-19,218}
9723,"Programista baz danych",1988-12-04,7008.64,1989-01-04,1974}
9724,"Projektant wzornictwa",2012-12-22,5883.53,2013-01-26,1298}
9725,"Specjalista ds. transportu",2013-02-11,2199.56,2013-04-25,3402}
9726,"Specjalista ds. windykacji",1993-11-10,7642.51,1994-01-29,4246}
9727,"Tester aplikacji",1973-05-08,11403.11,1973-07-20,550}
9728,"Inżynier Środowiska",1989-05-16,6994.86,1989-07-22,3788}
9729,"Automatyk",2013-08-11,2261.2,2013-10-03,716}
9730,"Inżynier utrzymania ruchu",1992-10-11,3400.22,1992-11-05,3887}
9731,"Doradca techniczno-handlowy",1985-02-13,9871.16,1985-05-08,1838}
9732,"Handlowiec",2006-07-14,10645.23,2006-10-18,3244}
9733,"Dyrektor ds. Finansowych",1991-05-28,10564.44,1991-06-03,4335}
9734,"Programista baz danych",1974-03-16,4123.22,1974-06-24,4540}
9735,"Specjalista ds. zakupów",2013-10-18,6693.45,2013-12-15,399}
9736,"Lekarz",2001-08-21,4477.32,2001-09-02,1741}
9737,"Dyrektor ds. Sprzedaży",2004-07-24,3206.09,2004-08-01,638}
9738,"Inżynier ds. Wdrażania Produkcji",2005-08-22,2319.77,2005-09-06,4621}
9739,"Pedagog",1975-08-27,10363.05,1975-10-15,146}
9740,"Tester aplikacji",2005-01-22,5431.19,2005-03-21,177}
9741,"Geodeta",2015-10-03,5257.73,2016-01-29,262}
9742,"Dyrektor ds. Marketingu",2006-02-04,7409.51,2006-05-27,4725}
9743,"Specjalista ds. transportu",1987-09-11,3498.72,1987-10-31,1858}
9744,"Dyrektor ds. Logistyki",2000-08-13,8189.87,2000-09-12,4936}
9745,"Projektant konstrukcji budowlanych",1989-10-11,2165.86,1989-12-30,2356}
9746,"Specjalista ds. planowania produkcji",1977-05-14,4269.05,1977-06-02,3037}
9747,"Urzędnik państwowy",1979-08-02,2160.75,1979-09-26,4668}
9748,"Doradca techniczno-handlowy",1988-05-08,3969.11,1988-05-12,1603}
9749,"Projektant konstrukcji budowlanych",1989-10-15,9295.1,1989-12-28,4501}
9750,"Spedytor",1980-08-17,7232.74,1980-12-14,787}
9751,"Telemarketer",1997-09-03,8468.18,1997-11-06,4792}
9752,"Dyrektor ds. Logistyki",2009-10-22,11314.34,2010-01-15,2023}
9753,"Dyrektor ds. Marketingu",1994-02-19,2156.44,1994-03-10,3612}
9754,"Dyrektor ds. Marketingu",1989-08-27,5662.91,1989-10-02,1515}
9755,"Projektant IT",1990-05-20,2806.18,1990-07-16,1439}
9756,"Dyrektor ds. Sprzedaży",1985-07-07,10276.58,1985-10-23,543}
9757,"Księgowa",1997-02-01,3738.0,1997-05-06,765}
9758,"Recepcjonistka",1975-08-22,10086.93,1975-10-13,1138}
9759,"Ekonomista",1989-10-22,5794.95,1989-11-26,3395}
9760,"Farmaceuta",2009-08-10,1819.39,2009-10-29,4673}
9761,"Project Manager",2015-10-09,9894.26,2016-01-21,1627}
9762,"Specjalista ds. zakupów",1991-07-25,5760.45,1991-08-20,2513}
9763,"Dziennikarz",1971-06-25,11455.19,1971-08-24,4561}
9764,"Pedagog",1984-10-21,2090.78,1984-11-24,4409}
9765,"Inżynier Środowiska",2012-11-18,2660.73,2013-02-20,4420}
9766,"Geodeta",2001-07-03,5687.0,2001-10-30,4849}
9767,"Koordynator sprzedaży",1975-02-16,7644.18,1975-06-04,3802}
9768,"Specjalista ds. BHP",1995-10-21,7939.55,1995-10-27,669}
9769,"Pełnomocnik ds. Jakości",2002-09-04,11498.64,2002-11-10,2139}
9770,"Rzeczoznawca",2002-11-13,6218.33,2002-12-07,863}
9771,"Specjalista ds. badań i rozwoju",1998-09-11,7504.78,1998-10-18,325}
9772,"Specjalista ds. inwestycji",1998-02-10,2565.81,1998-05-15,2792}
9773,"Telemarketer",1991-03-23,4806.7,1991-06-22,620}
9774,"Pełnomocnik ds. Jakości",2011-08-19,3002.68,2011-10-27,713}
9775,"Specjalista ds. dostaw",1983-11-18,7261.52,1984-02-05,2077}
9776,"Projektant IT",2017-09-10,10816.48,2017-12-25,1846}
9777,"Kierownik Magazynu",2002-04-11,4262.7,2002-06-28,2585}
9778,"Inżynier utrzymania ruchu",1976-01-18,5190.57,1976-04-03,2800}
9779,"Lektor",2005-05-02,4582.2,2005-07-28,3852}
9780,"Grafik",1973-05-23,5361.29,1973-07-31,3995}
9781,"Projektant konstrukcji budowlanych",2010-05-23,4998.39,2010-07-06,2574}
9782,"Pedagog",2002-12-04,6711.01,2002-12-23,4646}
9783,"Dyrektor ds.Administracyjnych",1983-07-26,7600.94,1983-09-22,1596}
9784,"Agenta nieruchomości",1977-12-27,6816.42,1978-04-20,2627}
9785,"Pełnomocnik ds. Jakości",1970-09-28,8517.65,1971-01-19,3295}
9786,"Product Manager",1984-09-09,4426.81,1985-01-03,3131}
9787,"Dyrektor ds. Sprzedaży",1994-06-19,10022.73,1994-08-08,3233}
9788,"Specjalista ds. inwestycji",1989-09-08,5396.32,1989-12-09,2336}
9789,"Dyrektor ds.Administracyjnych",1981-02-22,3633.01,1981-03-15,950}
9790,"Tłumacz",1998-06-02,2816.81,1998-08-07,1278}
9791,"Dyrektor ds. Sprzedaży",1989-07-17,9374.05,1989-10-17,2839}
9792,"Doradca techniczno-handlowy",2010-10-01,4323.15,2010-10-03,883}
9793,"Trener",2006-02-25,8037.91,2006-05-19,894}
9794,"Doradca techniczno-handlowy",2016-01-05,9399.69,2016-03-26,4610}
9795,"Przedstawiciel medyczny",1981-12-15,6393.5,1982-03-26,1952}
9796,"Księgowa",1979-06-28,9163.05,1979-08-24,4423}
9797,"Laborant",2015-07-14,8152.62,2015-07-18,2895}
9798,"Handlowiec",2014-06-25,2811.4,2014-10-02,282}
9799,"Specjalista ds. transportu",1992-10-28,5873.76,1992-12-23,2398}
9800,"Kierownik punktu sprzedaży",1972-12-22,3791.12,1973-04-18,3907}
9801,"Przedstawiciel handlowy",2003-07-14,2110.9,2003-09-15,909}
9802,"Specjalista ds. PR",1972-06-08,7354.08,1972-08-09,3037}
9803,"Ekonomista",2005-04-28,8649.99,2005-07-31,3753}
9804,"Specjalista ds. BHP",1982-07-24,3811.5,1982-08-25,3947}
9805,"Farmaceuta",1983-01-12,2159.58,1983-04-17,1662}
9806,"Copywriter",2014-05-03,8973.7,2014-08-01,3641}
9807,"Pracownik biurowy",2011-04-24,7971.39,2011-07-06,2537}
9808,"Analityk rynku",1972-06-19,9314.7,1972-09-10,2272}
9809,"Projektant konstrukcji budowlanych",2017-04-27,7514.61,2017-05-30,3816}
9810,"Handlowiec",1973-08-09,10360.58,1973-11-29,1218}
9811,"Specjalista ds. turystyki",1990-12-09,2510.41,1991-04-05,1193}
9812,"Specjalista ds. ochrony środowiska",2013-08-16,11130.32,2013-11-22,2856}
9813,"Ekonomista",1995-05-27,10900.78,1995-08-31,2533}
9814,"Administrator danych osobowych",1970-10-05,2825.32,1970-11-27,3740}
9815,"Project Manager",1974-03-09,6799.56,1974-03-29,915}
9816,"Asystentka zarządu",1998-06-15,4342.14,1998-06-25,1529}
9817,"Adwokat",1995-09-13,1799.51,1995-11-23,4748}
9818,"Analityk rynku",2004-12-17,6720.28,2005-01-07,2399}
